movieId,centGroup,close1,close2,close3,close4,far1,far2,far3,far4
84178,191,297,25,257,208,331,123,72,431
164308,191,297,25,257,208,331,123,72,431
175723,191,297,25,257,208,331,123,72,431
53352,191,297,25,257,208,331,123,72,431
175675,191,297,25,257,208,331,123,72,431
77229,191,297,25,257,208,331,123,72,431
87425,191,297,25,257,208,331,123,72,431
140127,191,297,25,257,208,331,123,72,431
3084,191,297,25,257,208,331,123,72,431
99875,191,297,25,257,208,331,123,72,431
97615,191,297,25,257,208,331,123,72,431
48704,191,297,25,257,208,331,123,72,431
140926,191,297,25,257,208,331,123,72,431
77875,191,297,25,257,208,331,123,72,431
136857,191,297,25,257,208,331,123,72,431
87808,191,297,25,257,208,331,123,72,431
122629,191,297,25,257,208,331,123,72,431
148652,191,297,25,257,208,331,123,72,431
31793,191,297,25,257,208,331,123,72,431
104642,191,297,25,257,208,331,123,72,431
51019,191,297,25,257,208,331,123,72,431
157006,191,297,25,257,208,331,123,72,431
96144,191,297,25,257,208,331,123,72,431
164503,191,297,25,257,208,331,123,72,431
147692,191,297,25,257,208,331,123,72,431
106200,191,297,25,257,208,331,123,72,431
130882,191,297,25,257,208,331,123,72,431
124172,191,297,25,257,208,331,123,72,431
70869,191,297,25,257,208,331,123,72,431
69687,191,297,25,257,208,331,123,72,431
161816,191,297,25,257,208,331,123,72,431
40015,191,297,25,257,208,331,123,72,431
72698,191,297,25,257,208,331,123,72,431
80779,191,297,25,257,208,331,123,72,431
117304,191,297,25,257,208,331,123,72,431
111776,191,297,25,257,208,331,123,72,431
171623,191,297,25,257,208,331,123,72,431
111876,191,297,25,257,208,331,123,72,431
145925,191,297,25,257,208,331,123,72,431
112434,191,297,25,257,208,331,123,72,431
157226,191,297,25,257,208,331,123,72,431
176117,191,297,25,257,208,331,123,72,431
33330,191,297,25,257,208,331,123,72,431
34238,191,297,25,257,208,331,123,72,431
146172,191,297,25,257,208,331,123,72,431
83361,191,297,25,257,208,331,123,72,431
79111,191,297,25,257,208,331,123,72,431
130746,191,297,25,257,208,331,123,72,431
68495,191,297,25,257,208,331,123,72,431
163557,191,297,25,257,208,331,123,72,431
8766,191,297,25,257,208,331,123,72,431
5113,191,297,25,257,208,331,123,72,431
154396,191,297,25,257,208,331,123,72,431
153516,191,297,25,257,208,331,123,72,431
82390,191,297,25,257,208,331,123,72,431
166994,191,297,25,257,208,331,123,72,431
33292,191,297,25,257,208,331,123,72,431
2425,328,332,60,272,395,206,364,223,130
37960,328,332,60,272,395,206,364,223,130
3218,328,332,60,272,395,206,364,223,130
139795,328,332,60,272,395,206,364,223,130
158092,328,332,60,272,395,206,364,223,130
51402,328,332,60,272,395,206,364,223,130
7917,328,332,60,272,395,206,364,223,130
64231,328,332,60,272,395,206,364,223,130
104712,328,332,60,272,395,206,364,223,130
135623,328,332,60,272,395,206,364,223,130
6441,328,332,60,272,395,206,364,223,130
136485,328,332,60,272,395,206,364,223,130
116959,328,332,60,272,395,206,364,223,130
26334,328,332,60,272,395,206,364,223,130
4711,328,332,60,272,395,206,364,223,130
40887,328,332,60,272,395,206,364,223,130
170597,328,332,60,272,395,206,364,223,130
32261,328,332,60,272,395,206,364,223,130
1030,328,332,60,272,395,206,364,223,130
141970,328,332,60,272,395,206,364,223,130
6430,328,332,60,272,395,206,364,223,130
95816,328,332,60,272,395,206,364,223,130
58889,328,332,60,272,395,206,364,223,130
72165,328,332,60,272,395,206,364,223,130
90624,328,332,60,272,395,206,364,223,130
1713,328,332,60,272,395,206,364,223,130
68511,328,332,60,272,395,206,364,223,130
130842,328,332,60,272,395,206,364,223,130
99106,328,332,60,272,395,206,364,223,130
6431,328,332,60,272,395,206,364,223,130
62733,328,332,60,272,395,206,364,223,130
126008,328,332,60,272,395,206,364,223,130
1655,328,332,60,272,395,206,364,223,130
68324,328,332,60,272,395,206,364,223,130
25946,328,332,60,272,395,206,364,223,130
5974,328,332,60,272,395,206,364,223,130
48682,328,332,60,272,395,206,364,223,130
109864,328,332,60,272,395,206,364,223,130
142386,328,332,60,272,395,206,364,223,130
172505,328,332,60,272,395,206,364,223,130
97132,328,332,60,272,395,206,364,223,130
129305,328,332,60,272,395,206,364,223,130
8232,328,332,60,272,395,206,364,223,130
86559,328,332,60,272,395,206,364,223,130
106749,328,332,60,272,395,206,364,223,130
7885,328,332,60,272,395,206,364,223,130
69805,328,332,60,272,395,206,364,223,130
109323,328,332,60,272,395,206,364,223,130
130332,328,332,60,272,395,206,364,223,130
7812,328,332,60,272,395,206,364,223,130
143297,328,332,60,272,395,206,364,223,130
2261,328,332,60,272,395,206,364,223,130
5040,328,332,60,272,395,206,364,223,130
6927,328,332,60,272,395,206,364,223,130
84540,328,332,60,272,395,206,364,223,130
128832,328,332,60,272,395,206,364,223,130
8755,328,332,60,272,395,206,364,223,130
125357,328,332,60,272,395,206,364,223,130
71350,328,332,60,272,395,206,364,223,130
92154,328,332,60,272,395,206,364,223,130
47465,328,332,60,272,395,206,364,223,130
135141,328,332,60,272,395,206,364,223,130
2249,328,332,60,272,395,206,364,223,130
78168,328,332,60,272,395,206,364,223,130
163386,328,332,60,272,395,206,364,223,130
4009,328,332,60,272,395,206,364,223,130
3413,328,332,60,272,395,206,364,223,130
50792,328,332,60,272,395,206,364,223,130
127042,328,332,60,272,395,206,364,223,130
27876,328,332,60,272,395,206,364,223,130
118686,328,332,60,272,395,206,364,223,130
164767,328,332,60,272,395,206,364,223,130
115133,328,332,60,272,395,206,364,223,130
77540,328,332,60,272,395,206,364,223,130
141491,328,332,60,272,395,206,364,223,130
141642,328,332,60,272,395,206,364,223,130
33085,328,332,60,272,395,206,364,223,130
140491,328,332,60,272,395,206,364,223,130
91483,328,332,60,272,395,206,364,223,130
58185,328,332,60,272,395,206,364,223,130
95449,328,332,60,272,395,206,364,223,130
51455,328,332,60,272,395,206,364,223,130
100734,328,332,60,272,395,206,364,223,130
4548,328,332,60,272,395,206,364,223,130
120309,328,332,60,272,395,206,364,223,130
160416,328,332,60,272,395,206,364,223,130
150954,328,332,60,272,395,206,364,223,130
4801,328,332,60,272,395,206,364,223,130
153184,328,332,60,272,395,206,364,223,130
25998,328,332,60,272,395,206,364,223,130
27777,328,332,60,272,395,206,364,223,130
6416,328,332,60,272,395,206,364,223,130
71926,328,332,60,272,395,206,364,223,130
30747,328,332,60,272,395,206,364,223,130
66365,328,332,60,272,395,206,364,223,130
131506,328,332,60,272,395,206,364,223,130
148695,328,332,60,272,395,206,364,223,130
2533,328,332,60,272,395,206,364,223,130
8201,328,332,60,272,395,206,364,223,130
2497,328,332,60,272,395,206,364,223,130
116345,328,332,60,272,395,206,364,223,130
102133,328,332,60,272,395,206,364,223,130
77596,328,332,60,272,395,206,364,223,130
691,328,332,60,272,395,206,364,223,130
66240,328,332,60,272,395,206,364,223,130
3329,328,332,60,272,395,206,364,223,130
175863,328,332,60,272,395,206,364,223,130
174407,328,332,60,272,395,206,364,223,130
129889,328,332,60,272,395,206,364,223,130
59440,328,332,60,272,395,206,364,223,130
151933,328,332,60,272,395,206,364,223,130
92665,328,332,60,272,395,206,364,223,130
5875,328,332,60,272,395,206,364,223,130
3892,328,332,60,272,395,206,364,223,130
116191,328,332,60,272,395,206,364,223,130
5324,328,332,60,272,395,206,364,223,130
5196,328,332,60,272,395,206,364,223,130
4584,328,332,60,272,395,206,364,223,130
92192,328,332,60,272,395,206,364,223,130
169360,328,332,60,272,395,206,364,223,130
127200,328,332,60,272,395,206,364,223,130
128838,328,332,60,272,395,206,364,223,130
81305,328,332,60,272,395,206,364,223,130
2961,328,332,60,272,395,206,364,223,130
96430,328,332,60,272,395,206,364,223,130
32596,328,332,60,272,395,206,364,223,130
79653,328,332,60,272,395,206,364,223,130
91571,328,332,60,272,395,206,364,223,130
115,328,332,60,272,395,206,364,223,130
79590,328,332,60,272,395,206,364,223,130
174799,328,332,60,272,395,206,364,223,130
106090,328,332,60,272,395,206,364,223,130
62113,328,332,60,272,395,206,364,223,130
7362,328,332,60,272,395,206,364,223,130
154628,328,332,60,272,395,206,364,223,130
53460,328,332,60,272,395,206,364,223,130
91681,328,332,60,272,395,206,364,223,130
56805,328,332,60,272,395,206,364,223,130
4980,328,332,60,272,395,206,364,223,130
164411,328,332,60,272,395,206,364,223,130
481,328,332,60,272,395,206,364,223,130
103164,328,332,60,272,395,206,364,223,130
2714,328,332,60,272,395,206,364,223,130
2787,328,332,60,272,395,206,364,223,130
7882,328,332,60,272,395,206,364,223,130
147750,328,332,60,272,395,206,364,223,130
7439,328,332,60,272,395,206,364,223,130
63239,328,332,60,272,395,206,364,223,130
144150,328,332,60,272,395,206,364,223,130
115212,328,332,60,272,395,206,364,223,130
80281,328,332,60,272,395,206,364,223,130
86293,328,332,60,272,395,206,364,223,130
5847,328,332,60,272,395,206,364,223,130
171697,328,332,60,272,395,206,364,223,130
172203,328,332,60,272,395,206,364,223,130
4779,328,332,60,272,395,206,364,223,130
8873,28,320,189,48,125,215,435,223,338
46578,28,320,189,48,125,215,435,223,338
1225,28,320,189,48,125,215,435,223,338
1298,28,320,189,48,125,215,435,223,338
475,28,320,189,48,125,215,435,223,338
8228,28,320,189,48,125,215,435,223,338
66934,28,320,189,48,125,215,435,223,338
3160,28,320,189,48,125,215,435,223,338
27831,28,320,189,48,125,215,435,223,338
589,28,320,189,48,125,215,435,223,338
57669,28,320,189,48,125,215,435,223,338
33794,28,320,189,48,125,215,435,223,338
94959,28,320,189,48,125,215,435,223,338
1265,28,320,189,48,125,215,435,223,338
4422,28,320,189,48,125,215,435,223,338
34405,28,320,189,48,125,215,435,223,338
7147,28,320,189,48,125,215,435,223,338
2762,28,320,189,48,125,215,435,223,338
3039,28,320,189,48,125,215,435,223,338
911,28,320,189,48,125,215,435,223,338
3801,28,320,189,48,125,215,435,223,338
76091,28,320,189,48,125,215,435,223,338
32840,28,320,189,48,125,215,435,223,338
60069,28,320,189,48,125,215,435,223,338
27266,28,320,189,48,125,215,435,223,338
91529,28,320,189,48,125,215,435,223,338
1263,28,320,189,48,125,215,435,223,338
2918,28,320,189,48,125,215,435,223,338
3578,28,320,189,48,125,215,435,223,338
6953,28,320,189,48,125,215,435,223,338
7445,28,320,189,48,125,215,435,223,338
994,28,320,189,48,125,215,435,223,338
5064,28,320,189,48,125,215,435,223,338
114028,28,320,189,48,125,215,435,223,338
2935,28,320,189,48,125,215,435,223,338
1674,28,320,189,48,125,215,435,223,338
8665,28,320,189,48,125,215,435,223,338
96811,28,320,189,48,125,215,435,223,338
116797,28,320,189,48,125,215,435,223,338
1292,28,320,189,48,125,215,435,223,338
101,28,320,189,48,125,215,435,223,338
55247,28,320,189,48,125,215,435,223,338
1246,28,320,189,48,125,215,435,223,338
1653,28,320,189,48,125,215,435,223,338
2208,28,320,189,48,125,215,435,223,338
50740,28,320,189,48,125,215,435,223,338
122886,28,320,189,48,125,215,435,223,338
67255,28,320,189,48,125,215,435,223,338
253,28,320,189,48,125,215,435,223,338
32,28,320,189,48,125,215,435,223,338
8132,28,320,189,48,125,215,435,223,338
1748,28,320,189,48,125,215,435,223,338
1175,28,320,189,48,125,215,435,223,338
3168,28,320,189,48,125,215,435,223,338
79553,28,320,189,48,125,215,435,223,338
2313,28,320,189,48,125,215,435,223,338
1304,28,320,189,48,125,215,435,223,338
3105,28,320,189,48,125,215,435,223,338
44694,28,320,189,48,125,215,435,223,338
52885,28,320,189,48,125,215,435,223,338
110,28,320,189,48,125,215,435,223,338
122882,28,320,189,48,125,215,435,223,338
81834,28,320,189,48,125,215,435,223,338
1090,28,320,189,48,125,215,435,223,338
40819,28,320,189,48,125,215,435,223,338
106100,28,320,189,48,125,215,435,223,338
96488,28,320,189,48,125,215,435,223,338
1953,28,320,189,48,125,215,435,223,338
44199,28,320,189,48,125,215,435,223,338
3061,28,320,189,48,125,215,435,223,338
551,28,320,189,48,125,215,435,223,338
98491,28,320,189,48,125,215,435,223,338
8981,28,320,189,48,125,215,435,223,338
2696,28,320,189,48,125,215,435,223,338
55814,28,320,189,48,125,215,435,223,338
59315,28,320,189,48,125,215,435,223,338
64197,28,320,189,48,125,215,435,223,338
2502,28,320,189,48,125,215,435,223,338
7371,28,320,189,48,125,215,435,223,338
26788,28,320,189,48,125,215,435,223,338
77455,28,320,189,48,125,215,435,223,338
104374,28,320,189,48,125,215,435,223,338
81845,28,320,189,48,125,215,435,223,338
3006,28,320,189,48,125,215,435,223,338
1291,28,320,189,48,125,215,435,223,338
457,28,320,189,48,125,215,435,223,338
30816,28,320,189,48,125,215,435,223,338
105844,28,320,189,48,125,215,435,223,338
111759,28,320,189,48,125,215,435,223,338
5060,28,320,189,48,125,215,435,223,338
7254,28,320,189,48,125,215,435,223,338
147376,28,320,189,48,125,215,435,223,338
43376,28,320,189,48,125,215,435,223,338
7706,28,320,189,48,125,215,435,223,338
2398,28,320,189,48,125,215,435,223,338
74458,28,320,189,48,125,215,435,223,338
8154,28,320,189,48,125,215,435,223,338
3178,28,320,189,48,125,215,435,223,338
36529,28,320,189,48,125,215,435,223,338
1036,28,320,189,48,125,215,435,223,338
965,28,320,189,48,125,215,435,223,338
158966,28,320,189,48,125,215,435,223,338
6896,28,320,189,48,125,215,435,223,338
30749,28,320,189,48,125,215,435,223,338
79132,28,320,189,48,125,215,435,223,338
119145,28,320,189,48,125,215,435,223,338
1704,28,320,189,48,125,215,435,223,338
109487,28,320,189,48,125,215,435,223,338
106920,28,320,189,48,125,215,435,223,338
2268,28,320,189,48,125,215,435,223,338
7505,28,320,189,48,125,215,435,223,338
3147,28,320,189,48,125,215,435,223,338
7139,28,320,189,48,125,215,435,223,338
54259,28,320,189,48,125,215,435,223,338
105504,28,320,189,48,125,215,435,223,338
71579,28,320,189,48,125,215,435,223,338
17,28,320,189,48,125,215,435,223,338
364,28,320,189,48,125,215,435,223,338
95311,28,320,189,48,125,215,435,223,338
3252,28,320,189,48,125,215,435,223,338
1278,28,320,189,48,125,215,435,223,338
5225,28,320,189,48,125,215,435,223,338
6942,28,320,189,48,125,215,435,223,338
68237,28,320,189,48,125,215,435,223,338
260,28,320,189,48,125,215,435,223,338
3262,28,320,189,48,125,215,435,223,338
3359,28,320,189,48,125,215,435,223,338
6283,28,320,189,48,125,215,435,223,338
55444,28,320,189,48,125,215,435,223,338
1625,28,320,189,48,125,215,435,223,338
7153,28,320,189,48,125,215,435,223,338
1235,28,320,189,48,125,215,435,223,338
90439,28,320,189,48,125,215,435,223,338
7044,28,320,189,48,125,215,435,223,338
31116,28,320,189,48,125,215,435,223,338
34542,28,320,189,48,125,215,435,223,338
2011,28,320,189,48,125,215,435,223,338
26242,28,320,189,48,125,215,435,223,338
2231,28,320,189,48,125,215,435,223,338
55069,28,320,189,48,125,215,435,223,338
72720,28,320,189,48,125,215,435,223,338
36,28,320,189,48,125,215,435,223,338
84152,28,320,189,48,125,215,435,223,338
4993,28,320,189,48,125,215,435,223,338
88125,28,320,189,48,125,215,435,223,338
48738,28,320,189,48,125,215,435,223,338
44761,28,320,189,48,125,215,435,223,338
55442,28,320,189,48,125,215,435,223,338
1197,28,320,189,48,125,215,435,223,338
1968,28,320,189,48,125,215,435,223,338
6187,28,320,189,48,125,215,435,223,338
26662,28,320,189,48,125,215,435,223,338
741,28,320,189,48,125,215,435,223,338
3476,28,320,189,48,125,215,435,223,338
308,28,320,189,48,125,215,435,223,338
7802,28,320,189,48,125,215,435,223,338
109374,28,320,189,48,125,215,435,223,338
33660,28,320,189,48,125,215,435,223,338
50068,28,320,189,48,125,215,435,223,338
6783,28,320,189,48,125,215,435,223,338
5989,28,320,189,48,125,215,435,223,338
1084,28,320,189,48,125,215,435,223,338
1305,28,320,189,48,125,215,435,223,338
71033,28,320,189,48,125,215,435,223,338
1466,28,320,189,48,125,215,435,223,338
60333,28,320,189,48,125,215,435,223,338
103235,28,320,189,48,125,215,435,223,338
7022,28,320,189,48,125,215,435,223,338
4011,28,320,189,48,125,215,435,223,338
91658,28,320,189,48,125,215,435,223,338
86347,28,320,189,48,125,215,435,223,338
56339,28,320,189,48,125,215,435,223,338
140715,28,320,189,48,125,215,435,223,338
104944,28,320,189,48,125,215,435,223,338
7700,28,320,189,48,125,215,435,223,338
1077,28,320,189,48,125,215,435,223,338
88163,28,320,189,48,125,215,435,223,338
1961,28,320,189,48,125,215,435,223,338
1132,28,320,189,48,125,215,435,223,338
5008,28,320,189,48,125,215,435,223,338
152081,28,320,189,48,125,215,435,223,338
8874,28,320,189,48,125,215,435,223,338
2028,28,320,189,48,125,215,435,223,338
134853,28,320,189,48,125,215,435,223,338
916,28,320,189,48,125,215,435,223,338
4967,28,320,189,48,125,215,435,223,338
48997,28,320,189,48,125,215,435,223,338
27156,28,320,189,48,125,215,435,223,338
7323,28,320,189,48,125,215,435,223,338
59387,28,320,189,48,125,215,435,223,338
2176,28,320,189,48,125,215,435,223,338
6350,28,320,189,48,125,215,435,223,338
2571,28,320,189,48,125,215,435,223,338
4741,28,320,189,48,125,215,435,223,338
27611,28,320,189,48,125,215,435,223,338
3475,28,320,189,48,125,215,435,223,338
1270,28,320,189,48,125,215,435,223,338
122926,28,320,189,48,125,215,435,223,338
1224,28,320,189,48,125,215,435,223,338
44191,28,320,189,48,125,215,435,223,338
1210,28,320,189,48,125,215,435,223,338
4886,28,320,189,48,125,215,435,223,338
1610,28,320,189,48,125,215,435,223,338
1276,28,320,189,48,125,215,435,223,338
88810,28,320,189,48,125,215,435,223,338
6807,28,320,189,48,125,215,435,223,338
55094,28,320,189,48,125,215,435,223,338
164179,28,320,189,48,125,215,435,223,338
111622,28,320,189,48,125,215,435,223,338
7569,28,320,189,48,125,215,435,223,338
114935,28,320,189,48,125,215,435,223,338
913,28,320,189,48,125,215,435,223,338
2395,28,320,189,48,125,215,435,223,338
4995,28,320,189,48,125,215,435,223,338
1096,28,320,189,48,125,215,435,223,338
928,28,320,189,48,125,215,435,223,338
115617,28,320,189,48,125,215,435,223,338
71899,28,320,189,48,125,215,435,223,338
1262,28,320,189,48,125,215,435,223,338
3034,28,320,189,48,125,215,435,223,338
2360,28,320,189,48,125,215,435,223,338
50742,28,320,189,48,125,215,435,223,338
65514,28,320,189,48,125,215,435,223,338
161582,28,320,189,48,125,215,435,223,338
2467,28,320,189,48,125,215,435,223,338
628,28,320,189,48,125,215,435,223,338
3334,28,320,189,48,125,215,435,223,338
79702,28,320,189,48,125,215,435,223,338
30707,28,320,189,48,125,215,435,223,338
3967,28,320,189,48,125,215,435,223,338
127098,28,320,189,48,125,215,435,223,338
143385,28,320,189,48,125,215,435,223,338
139644,28,320,189,48,125,215,435,223,338
40629,28,320,189,48,125,215,435,223,338
43396,28,320,189,48,125,215,435,223,338
134130,28,320,189,48,125,215,435,223,338
356,28,320,189,48,125,215,435,223,338
5952,28,320,189,48,125,215,435,223,338
1280,28,320,189,48,125,215,435,223,338
62336,28,320,189,48,125,215,435,223,338
55269,28,320,189,48,125,215,435,223,338
4239,28,320,189,48,125,215,435,223,338
162578,28,320,189,48,125,215,435,223,338
6377,28,320,189,48,125,215,435,223,338
160718,28,320,189,48,125,215,435,223,338
48780,28,320,189,48,125,215,435,223,338
78669,68,233,401,408,173,203,153,148,426
140475,68,233,401,408,173,203,153,148,426
50076,68,233,401,408,173,203,153,148,426
115373,68,233,401,408,173,203,153,148,426
176207,68,233,401,408,173,203,153,148,426
106460,68,233,401,408,173,203,153,148,426
151030,68,233,401,408,173,203,153,148,426
110686,68,233,401,408,173,203,153,148,426
123739,68,233,401,408,173,203,153,148,426
126048,68,233,401,408,173,203,153,148,426
69217,68,233,401,408,173,203,153,148,426
137122,68,233,401,408,173,203,153,148,426
96504,68,233,401,408,173,203,153,148,426
135555,68,233,401,408,173,203,153,148,426
105772,68,233,401,408,173,203,153,148,426
171587,68,233,401,408,173,203,153,148,426
93659,68,233,401,408,173,203,153,148,426
130261,68,233,401,408,173,203,153,148,426
145042,68,233,401,408,173,203,153,148,426
5695,68,233,401,408,173,203,153,148,426
135871,68,233,401,408,173,203,153,148,426
92200,68,233,401,408,173,203,153,148,426
149460,68,233,401,408,173,203,153,148,426
5343,68,233,401,408,173,203,153,148,426
143884,68,233,401,408,173,203,153,148,426
71705,68,233,401,408,173,203,153,148,426
91921,68,233,401,408,173,203,153,148,426
103641,68,233,401,408,173,203,153,148,426
101614,68,233,401,408,173,203,153,148,426
131353,68,233,401,408,173,203,153,148,426
153903,68,233,401,408,173,203,153,148,426
81518,68,233,401,408,173,203,153,148,426
1613,68,233,401,408,173,203,153,148,426
126036,68,233,401,408,173,203,153,148,426
174153,68,233,401,408,173,203,153,148,426
161770,68,233,401,408,173,203,153,148,426
93921,68,233,401,408,173,203,153,148,426
27309,68,233,401,408,173,203,153,148,426
173927,68,233,401,408,173,203,153,148,426
162290,68,233,401,408,173,203,153,148,426
175253,68,233,401,408,173,203,153,148,426
144750,68,233,401,408,173,203,153,148,426
44773,68,233,401,408,173,203,153,148,426
126102,68,233,401,408,173,203,153,148,426
25931,68,233,401,408,173,203,153,148,426
8503,68,233,401,408,173,203,153,148,426
168804,68,233,401,408,173,203,153,148,426
117604,68,233,401,408,173,203,153,148,426
109430,68,233,401,408,173,203,153,148,426
169956,68,233,401,408,173,203,153,148,426
5006,68,233,401,408,173,203,153,148,426
117570,68,233,401,408,173,203,153,148,426
144674,68,233,401,408,173,203,153,148,426
120313,68,233,401,408,173,203,153,148,426
144364,68,233,401,408,173,203,153,148,426
96807,68,233,401,408,173,203,153,148,426
149858,68,233,401,408,173,203,153,148,426
99644,68,233,401,408,173,203,153,148,426
135949,68,233,401,408,173,203,153,148,426
7725,68,233,401,408,173,203,153,148,426
171217,68,233,401,408,173,203,153,148,426
78721,68,233,401,408,173,203,153,148,426
170917,68,233,401,408,173,203,153,148,426
143053,68,233,401,408,173,203,153,148,426
174031,68,233,401,408,173,203,153,148,426
141880,68,233,401,408,173,203,153,148,426
167164,68,233,401,408,173,203,153,148,426
123749,68,233,401,408,173,203,153,148,426
74109,68,233,401,408,173,203,153,148,426
155141,68,233,401,408,173,203,153,148,426
128721,68,233,401,408,173,203,153,148,426
127451,68,233,401,408,173,203,153,148,426
60106,68,233,401,408,173,203,153,148,426
153252,68,233,401,408,173,203,153,148,426
1891,68,233,401,408,173,203,153,148,426
114631,68,233,401,408,173,203,153,148,426
26047,68,233,401,408,173,203,153,148,426
139405,68,233,401,408,173,203,153,148,426
139555,68,233,401,408,173,203,153,148,426
158288,68,233,401,408,173,203,153,148,426
169300,68,233,401,408,173,203,153,148,426
174421,68,233,401,408,173,203,153,148,426
136694,68,233,401,408,173,203,153,148,426
101294,68,233,401,408,173,203,153,148,426
3514,68,233,401,408,173,203,153,148,426
6109,68,233,401,408,173,203,153,148,426
169102,68,233,401,408,173,203,153,148,426
66051,68,233,401,408,173,203,153,148,426
62721,68,233,401,408,173,203,153,148,426
5543,68,233,401,408,173,203,153,148,426
154945,68,233,401,408,173,203,153,148,426
133231,68,233,401,408,173,203,153,148,426
124955,68,233,401,408,173,203,153,148,426
129526,68,233,401,408,173,203,153,148,426
164566,68,233,401,408,173,203,153,148,426
154933,68,233,401,408,173,203,153,148,426
108132,68,233,401,408,173,203,153,148,426
59159,68,233,401,408,173,203,153,148,426
145006,68,233,401,408,173,203,153,148,426
149041,68,233,401,408,173,203,153,148,426
90813,68,233,401,408,173,203,153,148,426
167530,68,233,401,408,173,203,153,148,426
54318,68,233,401,408,173,203,153,148,426
8859,68,233,401,408,173,203,153,148,426
91425,68,233,401,408,173,203,153,148,426
115463,68,233,401,408,173,203,153,148,426
69444,68,233,401,408,173,203,153,148,426
106230,68,233,401,408,173,203,153,148,426
152348,68,233,401,408,173,203,153,148,426
26364,68,233,401,408,173,203,153,148,426
111854,68,233,401,408,173,203,153,148,426
116748,68,233,401,408,173,203,153,148,426
97789,68,233,401,408,173,203,153,148,426
104767,68,233,401,408,173,203,153,148,426
158940,68,233,401,408,173,203,153,148,426
135691,68,233,401,408,173,203,153,148,426
107346,68,233,401,408,173,203,153,148,426
119147,68,233,401,408,173,203,153,148,426
134511,68,233,401,408,173,203,153,148,426
66268,68,233,401,408,173,203,153,148,426
173091,68,233,401,408,173,203,153,148,426
46115,68,233,401,408,173,203,153,148,426
79914,68,233,401,408,173,203,153,148,426
165159,68,233,401,408,173,203,153,148,426
150776,68,233,401,408,173,203,153,148,426
108811,68,233,401,408,173,203,153,148,426
104809,68,233,401,408,173,203,153,148,426
69917,68,233,401,408,173,203,153,148,426
158591,68,233,401,408,173,203,153,148,426
91360,68,233,401,408,173,203,153,148,426
130674,68,233,401,408,173,203,153,148,426
91448,68,233,401,408,173,203,153,148,426
57243,102,287,421,262,168,335,154,432,338
3412,102,287,421,262,168,335,154,432,338
139106,102,287,421,262,168,335,154,432,338
26231,102,287,421,262,168,335,154,432,338
4296,102,287,421,262,168,335,154,432,338
4289,102,287,421,262,168,335,154,432,338
1699,102,287,421,262,168,335,154,432,338
33072,102,287,421,262,168,335,154,432,338
971,102,287,421,262,168,335,154,432,338
68963,102,287,421,262,168,335,154,432,338
6982,102,287,421,262,168,335,154,432,338
86852,102,287,421,262,168,335,154,432,338
3707,102,287,421,262,168,335,154,432,338
50005,102,287,421,262,168,335,154,432,338
1730,102,287,421,262,168,335,154,432,338
26184,102,287,421,262,168,335,154,432,338
164540,102,287,421,262,168,335,154,432,338
78116,102,287,421,262,168,335,154,432,338
25941,102,287,421,262,168,335,154,432,338
417,102,287,421,262,168,335,154,432,338
239,102,287,421,262,168,335,154,432,338
3809,102,287,421,262,168,335,154,432,338
94969,102,287,421,262,168,335,154,432,338
1537,102,287,421,262,168,335,154,432,338
92494,102,287,421,262,168,335,154,432,338
4146,102,287,421,262,168,335,154,432,338
4298,102,287,421,262,168,335,154,432,338
8542,102,287,421,262,168,335,154,432,338
8838,102,287,421,262,168,335,154,432,338
7107,102,287,421,262,168,335,154,432,338
347,102,287,421,262,168,335,154,432,338
3159,102,287,421,262,168,335,154,432,338
5604,102,287,421,262,168,335,154,432,338
97860,102,287,421,262,168,335,154,432,338
5472,102,287,421,262,168,335,154,432,338
86320,102,287,421,262,168,335,154,432,338
82066,102,287,421,262,168,335,154,432,338
6618,102,287,421,262,168,335,154,432,338
7980,102,287,421,262,168,335,154,432,338
4783,102,287,421,262,168,335,154,432,338
41863,102,287,421,262,168,335,154,432,338
2922,102,287,421,262,168,335,154,432,338
26109,102,287,421,262,168,335,154,432,338
6770,102,287,421,262,168,335,154,432,338
52950,102,287,421,262,168,335,154,432,338
1957,102,287,421,262,168,335,154,432,338
49347,102,287,421,262,168,335,154,432,338
31807,102,287,421,262,168,335,154,432,338
2065,102,287,421,262,168,335,154,432,338
166862,102,287,421,262,168,335,154,432,338
2264,102,287,421,262,168,335,154,432,338
4176,102,287,421,262,168,335,154,432,338
74204,102,287,421,262,168,335,154,432,338
36537,102,287,421,262,168,335,154,432,338
38384,102,287,421,262,168,335,154,432,338
6641,102,287,421,262,168,335,154,432,338
99728,102,287,421,262,168,335,154,432,338
169984,102,287,421,262,168,335,154,432,338
33896,102,287,421,262,168,335,154,432,338
31148,102,287,421,262,168,335,154,432,338
27751,102,287,421,262,168,335,154,432,338
85020,102,287,421,262,168,335,154,432,338
57464,102,287,421,262,168,335,154,432,338
155679,102,287,421,262,168,335,154,432,338
58299,102,287,421,262,168,335,154,432,338
85401,102,287,421,262,168,335,154,432,338
76079,102,287,421,262,168,335,154,432,338
40337,102,287,421,262,168,335,154,432,338
6008,102,287,421,262,168,335,154,432,338
6254,102,287,421,262,168,335,154,432,338
1755,102,287,421,262,168,335,154,432,338
145418,102,287,421,262,168,335,154,432,338
2080,102,287,421,262,168,335,154,432,338
1480,102,287,421,262,168,335,154,432,338
84615,102,287,421,262,168,335,154,432,338
