movieId,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
71732,0.561362,0.937005,0.498186,0.876899,-0.007198,0.027583,0.581727,0.626836,0.903591,0.582075
134528,0.141961,0.160406,0.674938,0.006568,0.219782,0.223884,0.444935,0.728601,0.637771,0.723594
83480,0.303486,0.629119,0.952264,0.222957,0.645680,0.613328,0.249976,0.096378,0.769227,0.659578
2237,0.565890,0.537406,0.811583,0.537078,0.874362,0.179093,0.123090,0.135111,0.632552,0.248729
8584,0.413253,0.074854,0.850313,0.768347,0.979753,0.232989,0.800729,0.647763,0.027687,0.629136
3461,0.982189,0.694383,0.860326,0.526109,0.733538,0.703757,0.439622,0.281755,0.544703,0.874114
3747,0.166081,0.909801,0.439957,0.405804,0.091010,0.403290,0.559569,0.509192,0.427408,0.900972
106916,0.308366,0.639006,0.383635,0.116499,0.816475,0.751604,0.895797,0.340517,0.777742,0.935037
8614,1.012792,0.264217,0.582898,0.491696,0.493689,0.519169,0.212792,0.432951,0.118970,0.114729
2154,0.220543,0.311090,0.238388,0.184887,0.820328,0.221813,0.062887,0.522881,0.953404,0.589938
32728,0.286471,0.008202,0.751644,0.581805,0.352877,0.671400,0.560836,0.668753,0.329562,0.793614
104076,0.583264,0.854425,0.109030,0.274690,0.780238,0.781820,0.315518,0.100547,0.262985,0.301756
4503,0.294990,0.622547,0.517336,0.348072,0.980817,0.825473,0.369869,0.065756,0.037045,0.798991
90870,0.034123,0.230623,0.740755,0.758888,0.682356,0.828634,0.797095,0.056749,0.772016,0.211169
2638,0.172353,0.255184,0.780216,0.462772,0.834822,0.160247,0.635687,-0.007916,0.841049,0.450458
3512,0.325798,0.297017,0.105345,0.810348,0.832093,0.181024,0.681146,0.662599,0.971165,0.685287
4273,0.059101,0.261349,0.729085,0.957335,0.762400,0.086884,0.831660,0.838743,0.642344,0.662860
2863,0.706343,0.936920,0.505175,0.301965,0.178937,0.334352,0.400077,0.052854,0.967943,0.833998
69495,0.173324,0.481597,0.182193,0.579976,0.436137,0.510250,0.725208,-0.013043,0.202595,0.511138
31410,0.961783,0.413669,0.178801,0.046754,0.696584,0.980483,0.849874,0.638486,0.654077,0.683661
4180,0.831101,0.002025,0.150207,0.884761,0.171372,0.181372,0.722968,0.561377,0.131567,0.853165
124859,0.050638,-0.035280,0.353947,0.558584,0.819159,0.769323,0.852095,0.798354,0.638372,0.798068
1380,0.788154,0.190044,0.244918,0.797478,0.225975,0.188562,0.786100,1.027444,0.580442,0.289031
31184,0.460028,0.077303,0.487177,0.230013,0.774789,0.297292,-0.087525,0.088443,0.227442,0.896613
1382,0.008770,0.857562,0.856841,0.861451,0.408812,0.139312,0.484587,0.474438,0.113123,0.837183
2995,0.786070,0.008129,0.727405,0.375284,0.882218,0.123879,0.164286,0.450869,0.495836,0.243979
4612,0.279532,0.486464,0.746151,0.992108,0.812071,0.533469,0.127242,0.572535,0.407630,0.350973
5962,0.666399,0.425690,0.075528,0.901299,0.193112,0.333164,0.689851,0.529942,0.317269,0.304052
82461,0.322278,0.852942,0.048500,0.746735,0.483025,0.861951,0.054441,0.353149,0.465998,0.173263
2394,0.973382,0.874643,0.641757,0.750649,0.364111,0.911065,0.853355,0.903002,0.841072,0.028301
2840,0.413663,0.158792,0.770856,0.622087,0.272067,0.867456,0.465504,0.303109,0.025901,0.502269
1655,0.150622,0.476475,0.991394,1.045678,0.694331,0.224089,0.711046,0.990969,0.676401,0.191170
5329,0.699798,0.198832,0.067283,0.570468,0.831396,0.694608,0.957625,0.166898,0.998111,0.284042
3266,0.203439,0.616840,0.603240,0.745532,0.133268,1.019479,0.741343,0.117946,0.592398,0.829344
3300,0.750954,0.945661,0.778869,0.808019,0.783484,0.252972,0.190352,0.718750,0.284912,0.641268
74698,0.612053,0.453143,0.645946,0.929825,0.131539,0.818689,-0.028122,0.936620,0.052807,0.755609
348,0.490382,0.310020,0.272579,0.728286,0.689558,0.305187,0.888496,0.142177,0.090779,0.601358
46544,0.547743,0.951632,0.994719,0.451984,0.194846,0.880108,0.655508,0.666530,0.470296,0.834753
134130,0.765977,0.256057,0.622122,0.195702,0.629968,0.067954,0.814463,0.692869,0.872758,0.245205
5787,0.134400,0.909218,0.278205,0.623663,0.286477,0.945472,0.506217,0.163530,0.081005,0.054019
46335,0.856559,0.384524,0.076258,0.634446,0.905407,0.092835,0.592794,0.074114,0.295594,0.654112
8158,0.685990,0.367511,0.993380,0.295425,0.186183,0.730183,0.971612,0.988929,0.130160,0.562842
111743,0.183513,0.473595,0.377375,0.889003,0.791075,0.442941,0.270942,0.092527,0.129188,0.902798
5752,0.811367,0.496850,0.278967,0.578348,0.599840,0.101928,0.688698,0.923383,0.713942,0.510127
56949,0.520810,0.797573,0.289509,0.131777,0.569554,0.506788,0.368776,0.677140,0.433745,0.745443
818,0.192432,0.400754,0.430106,0.379777,0.970984,0.245687,0.135888,0.816440,0.313447,0.468309
5941,0.090608,0.876460,0.917322,0.066526,0.433506,0.252953,0.173989,0.532402,0.610747,0.419383
5009,0.990084,0.261420,0.885836,0.798521,0.370572,0.113406,0.703594,0.167503,0.584981,0.085340
95875,0.795221,0.667214,0.177838,0.321397,0.411590,0.443182,0.333173,0.430873,0.535664,0.233571
2539,0.107041,0.407952,0.286899,1.009286,0.240600,0.151113,0.670467,0.132348,0.739370,0.443346
8821,0.045571,0.377511,0.637602,0.692377,0.144822,0.331396,0.183596,0.217343,0.638044,0.916296
1497,0.074762,0.863677,0.124791,0.836202,0.973191,0.131554,0.754897,0.945150,0.429188,0.831096
1297,0.196021,0.608235,0.611901,0.166796,0.456322,0.837784,0.302013,0.522497,0.565872,0.373747
83803,0.643486,0.645578,0.306059,0.174443,0.877445,0.920372,0.377005,0.528138,0.327415,0.544906
1946,0.336436,0.877815,0.260753,0.993634,0.556188,0.270264,0.672041,0.984581,0.399131,0.210520
91660,0.876409,0.529150,0.781012,0.917847,0.204224,0.889715,0.443279,0.160995,0.671868,0.050685
53322,0.588998,0.186210,0.724172,0.530982,1.006231,0.132489,0.463345,0.373795,0.655194,0.120627
336,0.791396,-0.054049,0.126131,0.862304,-0.005738,-0.080654,0.627155,0.427190,0.568764,0.314746
6211,0.136173,0.009543,0.696764,0.014412,0.280524,0.443931,0.300672,0.880795,0.570093,0.067928
4005,0.787894,0.148892,0.177366,0.663674,0.424367,0.080667,0.947849,0.334534,0.549835,0.098591
8969,0.501242,0.530948,0.153254,0.242276,0.597865,0.157380,0.648038,0.904676,0.627678,0.728254
114925,0.682710,0.263276,0.173457,0.005898,0.411717,0.667893,0.938839,0.579151,0.541402,0.499932
6771,0.135740,0.057572,0.634142,0.840137,0.088388,0.474929,0.103648,0.155416,0.649419,0.493435
2736,0.675986,0.096396,0.195736,0.156928,0.814605,0.613123,0.239287,0.908905,0.480443,0.994798
27728,0.486499,0.584066,0.537512,0.483752,0.333336,0.870951,0.627305,0.510932,0.250328,0.133271
3503,0.986044,0.584510,0.692284,0.543807,0.690872,0.421160,0.785037,0.486262,0.491888,0.535276
4036,0.713752,0.125906,0.723469,0.576923,0.864567,0.207761,0.867426,0.788734,0.537170,0.559970
34326,0.395787,0.628244,0.336167,0.721019,0.476906,0.202113,0.135425,0.949708,0.592890,0.345164
4543,0.608778,0.140767,0.518569,0.516456,0.356535,0.510628,0.074865,0.770611,0.803013,0.721248
98000,0.741485,0.046026,0.733756,0.651911,0.176675,0.589108,-0.078177,0.823542,0.393922,0.109200
6300,0.358846,0.382053,0.293233,0.896226,0.123719,0.231282,0.132263,0.264898,0.245314,0.136739
8644,0.821866,0.647347,0.329759,0.745939,0.339748,0.586900,0.488337,0.878134,0.638685,0.202311
1748,0.738415,0.165381,0.710405,0.482342,0.729474,0.436128,0.301828,0.842817,0.925065,0.983360
157407,0.781463,0.773001,0.741351,0.755012,0.092304,0.118618,0.633299,0.856207,0.612363,0.727622
110297,0.758881,0.879569,0.663601,0.384347,0.502218,0.939155,0.880432,0.325004,0.190763,0.610005
40339,0.939328,0.022061,0.029055,0.140892,0.759680,0.756672,0.510155,0.240045,0.773340,0.491518
25764,0.930656,0.223721,0.761749,0.312040,0.952137,0.287105,0.839439,0.610206,0.543847,0.681040
3927,0.785622,0.326878,0.063008,0.243516,0.115292,0.968670,0.403038,0.847040,0.678054,0.340932
3733,0.221965,0.553400,0.656606,0.197750,0.977719,0.473372,0.144132,0.397001,1.008040,0.063582
146,0.728363,0.996920,0.889111,0.431581,1.012830,0.200067,0.222009,0.452223,0.561588,0.818677
66509,0.578292,0.054503,0.610111,0.553930,0.858076,0.535562,0.100086,0.211998,0.648538,0.778120
7076,0.978941,0.122621,0.719154,0.092626,0.381827,0.201341,1.020886,0.096024,0.480372,0.089954
91869,0.696486,0.576006,0.954793,0.490877,0.112587,0.870270,0.066931,0.818864,0.059945,0.596361
32139,0.298169,0.912429,0.749760,0.132386,0.592178,0.845813,0.498394,0.412784,0.741345,0.977929
2204,0.973389,0.650669,0.833383,0.321363,0.433677,0.383389,0.527564,0.282910,0.100154,0.542093
39381,0.472132,0.040761,0.876633,0.665045,0.659928,0.863841,0.190132,0.777418,0.519349,0.491663
4529,0.448002,0.053705,0.431059,0.687709,1.019711,0.094377,0.474288,0.649931,0.064916,0.683922
4732,0.935711,0.114572,0.106086,0.107584,0.496998,0.259028,0.127465,0.929032,0.804230,0.100967
6533,0.370630,0.590791,0.211055,0.707003,0.260963,0.602506,0.466973,0.784875,0.881878,0.121373
3097,0.083920,0.744018,0.088448,0.812480,0.942055,0.667626,0.840991,0.584626,0.893012,0.374928
59995,0.387818,0.247969,0.562426,0.466751,0.775069,0.639491,0.750057,0.186343,0.524145,0.206526
71304,0.018164,0.535363,0.686066,0.579054,0.692878,0.507667,0.852391,0.702793,0.234450,0.505761
31408,0.393021,-0.093459,0.572979,0.591686,0.609055,0.334615,0.153628,0.139804,0.883354,0.615645
8917,0.174538,0.577106,0.664459,0.714752,0.717533,0.346790,0.496956,0.613893,0.920561,0.556321
112852,0.241463,0.603503,0.923684,0.684797,0.745326,0.802850,0.334550,0.257540,0.508459,0.855228
6332,0.449330,0.194319,0.532711,0.789123,0.863133,0.079911,0.337475,0.638901,-0.077944,0.858941
50068,0.407401,0.535591,0.620476,0.888531,0.540870,0.065011,0.114583,1.027236,0.311128,0.473414
4037,0.167580,0.704059,0.470795,0.725161,0.103793,1.065763,0.262615,0.132263,0.098787,0.481548
5387,0.244893,0.319380,0.903303,0.397060,0.403100,0.026370,0.712730,0.866788,-0.001198,0.496046
100714,0.237665,0.288844,0.337993,0.651607,0.496348,0.874613,0.203377,0.796216,0.466744,0.742913
2255,0.173351,0.889362,0.731928,0.460929,0.807135,0.101130,0.490249,0.577184,0.548774,0.271508
3391,0.107354,0.445704,0.169390,0.217336,0.071286,0.349144,0.942161,0.489765,0.237747,1.021059
3662,0.255917,0.077428,0.232151,0.671475,0.344642,0.463769,0.978898,0.489723,0.293898,0.679906
661,0.285854,0.259733,0.160309,0.071556,0.892629,0.549184,0.248544,0.640902,0.569710,0.894999
117590,0.239007,0.770717,0.431459,0.648608,0.233551,0.469733,0.238367,0.698465,0.186012,0.435220
1646,0.409280,0.243733,0.536645,0.201370,0.482606,0.038246,0.658424,0.047975,0.674204,0.934521
103659,0.430658,0.772008,0.452252,0.862326,0.245199,0.437909,0.131038,0.307123,0.121986,-0.034786
8136,0.067146,-0.036604,0.895465,0.120006,0.466666,0.166216,0.885370,0.638703,0.215284,0.273273
89300,0.232265,0.206578,0.413622,0.162393,0.476051,0.925421,0.816551,0.904071,0.245909,0.105318
89904,0.521674,0.266565,0.899536,0.692551,0.698539,0.341963,0.220877,0.469194,0.365843,0.515068
2400,0.950248,0.412423,0.562400,0.659649,0.725730,0.476361,0.407078,0.817884,0.396512,0.156541
443,0.181334,0.313081,0.602449,0.551945,0.655769,0.870740,0.701629,0.285445,0.047540,0.177837
4021,0.950647,0.383048,0.406825,0.524174,0.485684,0.643266,0.814289,0.762667,0.635973,0.206055
3964,0.968743,0.473508,0.357804,0.084120,0.178988,0.120897,0.224695,0.828847,0.607487,0.600025
8811,0.640852,0.520795,0.142428,0.409921,-0.012676,0.327316,0.481569,0.605172,0.570929,0.756110
300,0.384529,0.083844,0.605359,0.159537,0.845115,0.097859,0.216566,0.804738,0.611448,0.662693
5073,0.743548,0.095447,0.508379,0.150102,0.750277,0.274497,0.911505,0.300867,0.812245,0.393149
3701,0.446336,0.852218,0.416296,0.501443,0.300342,0.356437,0.789034,0.810584,0.306210,0.487344
3013,0.412045,0.505227,0.154870,0.088640,0.955138,0.391494,0.865581,0.906507,0.330922,0.631851
1952,0.614973,0.932781,0.698470,0.650806,0.095610,0.636882,0.415473,0.325469,0.730424,0.558219
25904,0.966799,0.354178,0.040730,0.887030,0.316186,0.794700,0.760876,0.113889,0.933955,0.718424
2354,0.464876,0.502255,0.178669,0.184067,0.125926,0.448673,0.191528,0.766904,0.271651,0.553899
26198,0.543033,0.168123,0.823860,0.923153,0.460135,0.650196,0.033501,0.255624,0.679496,0.433116
6644,-0.060124,0.842960,-0.097709,0.634212,0.469771,0.325810,0.859056,0.172870,0.850214,0.451279
26776,0.691769,0.911891,0.981617,0.811533,0.643777,0.663101,0.498916,0.657230,0.933794,0.498800
6818,0.499816,0.238689,0.574043,0.463310,0.972401,0.779734,0.842401,0.836517,0.115572,0.177504
58432,0.423793,0.081021,0.276444,0.409787,0.413639,0.252354,0.899473,0.955059,0.961910,0.131585
77427,0.027471,0.428122,0.904968,0.722752,0.601243,0.769722,0.349473,0.259754,0.784366,0.356134
800,0.473379,0.495777,0.348258,0.321272,1.045649,0.876756,0.405702,0.644144,0.431328,0.867293
2793,0.532424,0.344676,0.793370,0.088391,0.018873,0.450238,0.824319,0.855575,0.625536,0.767933
5373,0.521019,0.110411,0.886274,0.708724,0.493260,0.723150,0.312389,0.359700,0.202178,0.968178
5180,0.046275,0.920006,0.893631,0.231372,0.932197,0.629576,0.582236,0.617343,0.354992,0.757461
74530,0.578631,0.438133,0.208741,0.258573,0.229275,0.596442,0.759923,0.340319,0.647610,0.994232
107978,0.431671,0.542280,0.601252,0.269232,0.494750,0.178337,0.849326,0.124280,0.887206,1.055965
59814,0.126166,0.746366,0.863992,0.274797,0.572373,1.045566,0.610193,0.526058,0.234828,0.899544
7415,0.158031,0.816156,0.363233,0.048358,0.628169,0.028612,0.800106,0.041432,0.840489,0.855586
2794,0.773425,0.318679,0.207207,0.389495,0.476915,0.050258,0.947918,0.070402,0.394993,0.133373
68901,0.547270,0.064611,0.670090,0.617775,0.563455,0.992672,0.972288,0.044235,0.830865,0.480278
61465,0.024998,0.228367,0.424899,0.003430,0.580564,0.342898,0.562015,0.206204,0.883553,-0.032789
52435,0.224942,0.792126,0.085454,0.431997,0.299411,1.015235,0.352127,0.386877,0.270160,0.440311
33358,0.308862,0.131820,0.316475,0.131921,0.565962,0.523420,0.207980,0.332400,0.576138,0.366205
3937,0.670560,-0.016475,0.820520,0.618245,0.789403,0.789299,0.369329,0.331575,0.270052,0.050037
3713,0.559761,0.879482,0.952118,0.719985,0.679141,0.126953,0.081188,0.312679,0.871958,0.163603
2487,0.886340,0.539743,0.238000,-0.040274,0.401768,0.030938,0.315368,-0.036344,0.650293,0.579194
6344,0.445781,0.623370,0.299188,0.714902,0.828984,0.353787,0.109480,0.408454,0.422585,0.447470
3696,0.129603,1.018386,0.575533,0.140422,0.810022,0.103262,0.693774,0.786128,0.278297,0.441277
3824,0.972141,0.451404,0.029574,0.256952,0.091424,0.139526,0.417535,0.507152,0.407248,0.280340
6958,0.278580,0.715600,0.647976,0.605387,0.070706,0.021239,0.456895,0.199062,0.734245,0.616428
33896,0.413974,0.027532,0.025809,0.763614,0.431187,0.232854,0.666734,0.843870,0.785246,0.468413
3751,0.474272,0.178072,0.082677,0.285482,0.713904,0.888983,0.411773,0.852232,0.347192,0.572180
87304,0.231033,0.188908,0.999999,0.419627,0.730343,0.864231,0.969838,0.262594,0.880694,0.784175
3835,0.075064,0.273511,0.221950,0.480493,0.316435,0.966441,0.874420,0.238504,0.613309,0.811802
301,0.749069,0.576050,0.810674,0.091047,0.104710,0.168021,0.539500,0.838558,0.508310,0.608227
32387,0.289003,0.069258,0.826569,0.259336,0.318177,0.870974,0.798900,0.742670,0.774128,0.702750
3739,0.821830,0.200838,0.593957,0.959285,0.107987,0.570875,0.346813,0.186893,0.624171,0.141954
7583,0.279130,0.236079,0.152888,0.351740,0.709339,0.036843,0.288167,0.489672,-0.004674,0.356156
46664,0.276718,0.642668,0.481674,0.399515,0.130646,0.401115,0.637576,0.605243,0.907799,0.791013
25771,0.149896,0.397741,0.234773,1.037781,0.129754,1.049490,0.159061,0.530827,0.521466,0.698363
60069,0.627853,0.599101,0.809674,0.382962,0.585851,0.686862,0.600311,0.101890,0.887994,0.596667
8777,0.460320,0.489310,0.469462,0.032302,-0.064156,0.438809,0.140425,0.495695,0.493172,0.844235
3659,0.505558,0.688087,0.628554,0.733871,0.718346,0.571389,0.747749,0.276851,0.483016,0.299928
115147,0.770628,0.848245,0.618268,0.464592,0.761246,0.666118,0.135005,0.790852,0.151215,0.172053
3627,0.443562,0.096081,0.501930,0.893709,0.496688,0.941603,0.927794,0.893561,0.338898,0.577280
116413,0.128968,0.408203,0.074735,0.334745,0.531929,0.061097,0.506336,0.439911,0.953440,0.184034
7180,0.393891,0.740206,0.343942,0.146703,1.028170,0.149899,0.505652,0.599678,0.783020,0.792169
7789,0.121137,0.220311,0.332992,0.314560,0.023443,0.794057,0.457009,0.458025,0.954523,0.874595
115617,0.835503,0.610068,0.553257,0.362022,0.282242,0.057949,0.774496,0.227672,0.747326,0.100892
7222,0.852416,0.537571,0.466088,0.242786,-0.032223,0.433541,0.407147,0.627963,0.270421,0.587243
4488,0.065612,0.408529,0.151199,0.384480,0.966378,0.050398,0.371044,0.114093,0.943704,0.403789
1887,0.444446,0.198130,0.853256,0.867518,0.348457,0.273237,0.296364,0.102744,0.028011,0.533048
114265,0.378204,0.071991,0.258893,0.457000,0.787694,0.294988,0.519355,0.078914,0.000591,0.815864
4728,0.602772,0.282631,0.512242,0.313074,0.358995,0.177716,0.562519,0.265675,0.716633,0.843907
25792,0.310005,0.668324,0.493779,0.360215,0.496764,0.351210,0.884456,0.834125,0.214146,0.640129
111781,0.976462,0.327027,0.708049,0.632464,0.901872,0.589186,0.099992,0.739514,0.283712,0.716169
1445,0.651286,0.308585,0.735557,0.339962,0.064507,0.360888,0.251046,0.242428,0.680299,0.702431
594,0.467463,0.084161,0.538783,0.637425,0.573089,0.262382,0.706587,0.761347,0.151916,0.201685
4799,0.595368,0.529176,0.652424,0.962244,0.594584,0.199923,0.240689,0.522239,0.544020,0.059630
26686,0.264560,-0.016916,0.184480,0.677020,-0.019667,-0.062777,0.714294,0.874705,0.055287,-0.014169
3829,0.746620,0.832608,0.660696,-0.108116,0.808620,0.626770,0.565717,0.442354,0.405980,-0.007679
1104,0.150231,0.619329,0.748752,0.933464,0.713655,0.662984,0.852236,0.505264,0.141561,0.860941
6582,0.383726,0.786049,0.625307,0.103293,1.017921,0.194894,0.470966,0.817106,0.238313,0.467235
3606,0.987052,0.278547,0.982272,0.264650,0.905290,0.811112,0.055333,0.441948,0.668736,0.904819
4552,0.927864,0.699811,0.693221,0.243320,0.880531,0.805207,0.212396,0.823203,0.764992,0.954580
1689,0.534136,0.879507,0.992784,0.218124,0.349416,0.202360,0.556173,0.647524,0.086615,0.681472
2787,0.676035,0.970748,0.195361,0.157820,0.725008,0.347424,0.064443,0.956361,0.231099,0.759422
27334,0.575881,0.431811,0.892906,0.419582,0.811894,0.463573,0.135171,0.607926,0.479850,0.549214
27441,0.567352,0.855783,0.028281,0.607041,0.788994,0.052061,0.438951,0.239097,0.804963,0.588843
5913,0.527742,0.547871,-0.069370,0.357701,0.212998,0.914224,0.082771,0.292539,0.222522,0.033581
6630,0.417294,0.266918,0.142249,0.126366,0.683646,0.081407,1.009195,0.934296,0.158791,0.946741
111759,0.824879,0.095210,0.168071,0.368056,0.888793,0.932955,0.627666,0.632717,0.862502,0.318592
55100,0.564986,-0.018290,0.027345,0.894376,0.425076,0.160931,0.239994,-0.003808,-0.026295,0.710197
1275,0.770490,0.296663,0.798061,0.687983,0.551278,0.795633,0.336663,0.295220,0.182897,0.473610
1025,0.589728,0.543710,0.346922,0.536853,1.022226,0.391835,0.211758,0.952875,0.113755,0.650869
5316,0.868760,0.668642,0.526160,0.330415,0.867155,0.104627,0.864999,0.914528,0.119802,0.895230
205,0.749428,0.166593,1.008501,0.795230,0.709919,0.508486,0.642289,0.624708,0.550052,0.637416
81229,0.613490,0.044295,0.647499,0.557312,0.131209,0.392307,0.750902,0.908247,0.671203,0.943212
6957,0.849449,0.045753,0.635159,0.788243,0.846549,0.171879,0.116932,0.971853,0.336645,0.394200
52545,0.596182,0.500693,0.251296,-0.000150,0.581957,0.266733,0.817729,0.653173,0.268010,0.824935
4357,0.233656,0.856587,0.449208,0.211120,0.119981,1.047793,0.996509,0.290693,0.395727,0.124187
1190,0.954792,0.249297,0.372373,-0.010681,0.639085,0.532511,0.748053,0.013307,0.410311,0.548835
53953,0.275938,0.171875,0.310937,0.063302,0.596445,0.710800,0.361364,0.066226,0.238676,0.690622
5772,0.377088,0.724099,0.790801,0.887973,0.648010,0.371444,0.957568,0.578348,0.345742,0.336329
8965,0.922113,0.195856,0.361351,0.166335,0.741155,0.160488,1.000956,0.125747,0.781681,0.938422
69640,0.298097,0.679034,0.431838,0.365986,0.500344,0.422306,0.591520,0.565638,0.148933,0.704242
1300,0.706662,0.876254,0.909007,0.870333,0.821374,0.127448,0.902563,0.052333,0.244844,0.207454
3153,0.115929,0.129537,0.515931,0.565264,0.724671,0.097341,0.261445,0.902692,0.373878,0.861389
1346,0.207794,0.344583,0.940758,0.392958,0.168355,0.240326,0.661588,0.747623,0.722162,0.210883
3028,0.830646,0.653641,0.089540,0.355332,0.784698,0.236502,0.917674,0.159519,0.658476,0.890308
87205,0.820155,0.301644,0.187874,0.117127,0.649555,0.877420,0.653354,0.846932,0.476469,0.266877
27022,0.582743,0.137803,0.534442,0.585009,0.731770,0.962376,0.651687,0.094423,0.644148,0.787045
3977,0.823019,0.808134,0.435672,0.217243,0.187028,0.486611,0.946561,0.049161,0.498933,0.694208
3759,0.471005,0.044534,0.522431,0.935920,0.596538,0.265976,0.684102,0.470869,0.393930,0.989632
8459,0.068913,1.029621,0.616032,0.361261,0.991301,0.498155,0.789259,1.021660,0.056901,0.540423
130073,0.812885,0.431155,0.495252,0.225509,-0.055294,0.297330,0.657373,0.171762,0.578644,-0.068556
354,0.612526,0.791357,0.691775,0.350105,0.572402,0.750590,0.693488,0.766397,0.786436,0.129035
54995,0.302744,0.106062,0.145836,0.065703,0.961058,0.939461,0.675066,0.076245,1.032952,0.327802
4835,0.556873,0.160841,0.920015,0.663589,0.675721,0.345223,0.615923,0.452058,0.882756,0.287645
4990,0.150430,0.400261,0.148737,0.935651,0.055913,0.297398,0.795966,0.273366,0.953873,0.296436
134025,0.138911,0.561972,0.905337,0.542618,0.076945,0.864747,0.343745,0.203712,0.065100,0.672024
3271,0.804269,0.567548,1.008961,0.945408,0.193811,0.107860,0.213084,0.839931,0.214971,0.602559
816,0.211460,0.855949,0.613074,0.164625,0.037054,0.630808,0.070363,0.565610,0.280436,0.610630
110873,0.351890,-0.031716,0.457248,0.585110,0.128993,0.726596,0.321871,0.786637,0.659898,0.287451
344,0.638564,0.127381,0.207779,0.596318,0.478640,0.295150,0.286405,0.456082,0.029861,0.669132
7920,0.442272,0.944474,0.323596,0.755078,0.804847,0.616069,0.490554,0.338350,0.531695,0.629527
84696,0.090897,0.738157,0.691791,0.567674,0.596643,0.514943,0.818212,0.148904,0.539098,0.259342
4,0.291978,0.089360,0.185060,0.156250,0.256800,0.681231,0.732503,0.330903,0.613271,0.635008
75349,0.336337,0.844494,0.017331,0.664047,0.156306,0.268446,0.786416,0.765069,0.731903,0.851917
4388,0.285516,0.694505,0.052046,0.165115,0.331317,0.910291,0.045796,0.188601,0.484932,0.068374
1526,0.221907,0.671083,0.622810,0.837789,0.516380,0.137592,0.906267,0.173595,0.397650,0.561568
120392,0.572702,0.620855,0.623914,0.700880,0.468474,0.424949,0.354636,0.087585,0.281058,0.094106
2107,0.747903,0.132227,0.218800,0.322560,0.380307,0.713989,0.442088,0.606839,0.901664,0.170019
49299,0.739501,0.288551,0.395411,0.772865,0.594972,0.312255,0.638216,0.758055,0.981569,0.138100
276,0.906754,0.910266,0.060470,0.837288,0.585462,0.580325,0.644913,0.117114,0.695430,0.490199
107382,0.322891,0.507089,0.363869,0.770599,0.107316,0.154112,0.314057,0.739682,0.240599,0.386311
61075,0.877536,0.747223,0.101746,0.697857,0.717334,0.526956,0.447761,0.757363,0.879951,0.547476
1859,1.048628,0.713744,0.932403,0.864035,0.149769,0.756074,0.571625,0.101507,0.868623,0.914539
87222,0.892023,0.428450,0.575494,0.903849,0.372168,0.294710,0.342105,0.068999,0.586426,0.897765
3304,0.818836,0.479412,0.151992,0.545293,0.352677,0.991255,0.489375,0.879839,0.382697,0.789237
44225,0.262155,0.488986,0.787931,0.715699,-0.045372,0.503863,0.191270,0.191184,0.592273,0.135740
9000,0.613977,0.240152,0.324555,0.113506,0.644367,0.448548,0.945749,0.520354,0.506712,0.239541
7010,0.682596,0.380879,0.502526,0.575486,0.094020,0.893002,0.987385,0.327492,0.964897,0.845095
42007,0.501136,0.096786,0.638352,0.758258,0.197479,0.023295,0.809570,0.329690,0.488750,-0.040338
76060,0.689203,0.617836,0.020744,0.504489,0.543180,0.398692,0.716918,0.696659,0.191061,0.482229
196,0.242256,0.065661,0.572129,0.536335,0.308193,0.857925,0.544775,0.801892,0.642851,0.294003
8973,0.318483,0.375136,0.904752,0.381055,0.924721,0.870370,0.177951,0.261492,0.777418,0.901489
1127,0.983167,0.992649,0.506264,0.210111,0.097939,0.814058,0.785239,0.709093,0.734954,0.497339
3962,0.361564,0.323227,0.383750,0.196586,0.705733,0.713772,0.516036,0.210691,0.804248,0.129353
26012,0.473934,0.568101,0.141054,0.157133,0.351751,0.303469,0.999300,0.373952,0.713562,0.967988
2314,0.384829,0.656259,0.509470,0.407874,0.715519,1.013016,0.109870,0.098846,0.087494,0.858757
47382,0.404133,0.561311,0.336120,0.803532,0.066296,0.929547,0.327414,0.705462,0.592004,0.745322
849,0.287143,0.900043,0.661761,0.640444,0.843473,0.284491,0.852691,0.160298,0.457834,0.413359
61646,0.168850,0.362379,0.378189,0.497339,0.124935,0.389785,-0.060938,0.310206,0.661797,0.021622
2631,0.530927,0.230902,1.001135,0.270267,0.445578,0.988404,0.833084,0.360449,0.249285,0.324613
7071,0.242399,0.699953,0.422183,0.719838,0.495079,0.261588,0.669381,0.037034,0.456827,1.003803
6514,0.790606,0.509463,0.359716,0.459596,0.406369,0.867528,0.021362,0.252628,0.361597,0.322123
4142,0.617700,0.944569,0.031210,0.150604,0.145845,0.592405,0.032758,0.757144,0.434689,0.359356
8385,0.563113,0.384033,0.646661,0.066841,0.239862,0.983480,0.215721,0.501053,0.314278,0.828968
93040,0.315041,0.181638,0.959407,0.369676,0.699931,0.420937,0.147613,0.584145,0.556621,0.699938
7650,-0.075849,-0.014737,0.072866,-0.054402,0.736186,0.772687,0.808898,0.115333,0.470883,0.584455
82667,0.489279,0.566184,0.201763,0.776850,0.364241,0.427229,1.036072,0.661512,0.961103,0.258285
84304,0.042061,0.135818,0.694260,0.768356,0.481926,0.423490,0.048016,0.701349,0.790466,0.230480
93061,-0.069963,0.174065,0.758233,0.223111,-0.049858,0.886959,0.472051,0.153346,0.445490,0.844562
