movieId,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
250,0.993708,0.949227,0.281819,0.164219,0.845382,0.699199,0.217682,0.598059,0.876434,0.113243
2078,0.937364,0.251846,0.543999,0.272564,0.157283,0.452424,0.625222,0.798651,0.550630,0.058031
49299,0.279602,0.260125,0.053488,0.604219,0.595998,0.985575,0.223910,0.556077,0.068438,0.413996
102716,0.230164,0.264787,0.272994,0.733654,0.429048,0.813862,0.497282,0.113302,0.433344,0.350345
275,0.855646,0.680324,0.766175,0.794642,0.192013,0.748783,0.586466,0.718521,0.902871,0.151593
3534,0.455155,0.422056,0.803447,0.697377,0.041784,0.972636,0.709917,0.235159,0.560335,0.620641
899,0.809355,0.177780,0.473771,0.273473,0.952593,0.379405,0.224989,0.810647,0.568239,0.253586
5236,0.671688,0.123630,0.545870,0.832932,0.214517,0.055806,0.037268,0.889093,0.103846,0.364900
1043,0.071174,0.960262,0.031016,0.680732,0.760745,0.723566,0.606543,0.066041,0.115673,0.407778
49902,0.382837,0.191877,0.676640,0.914589,0.408849,0.220560,0.959693,0.724000,0.549326,0.878124
51088,0.910666,0.576140,0.689467,0.504452,0.771535,0.163080,0.531052,0.097552,0.802066,0.348572
2136,0.003207,0.046084,0.880302,0.163185,0.880340,0.328186,0.678686,0.578571,0.052425,0.313432
94466,0.640311,0.559961,0.753476,0.874908,0.890044,0.227045,0.291416,0.691276,0.338697,0.356213
1646,0.471916,0.893300,0.105937,0.464787,0.111567,0.252139,0.729540,0.875687,0.146031,0.306066
72626,0.537220,0.620704,0.173694,0.676743,0.852403,0.947714,0.757567,0.568889,0.515853,0.359458
1690,0.773813,0.105038,0.966716,0.212264,0.971619,0.112457,0.486396,0.297466,0.813206,0.269435
3787,0.996329,0.185307,0.664275,0.397441,0.295418,0.497570,0.308803,0.868325,0.951306,0.901999
159858,0.336742,0.987344,0.305032,0.607375,0.285831,0.642975,0.357117,0.374372,0.247938,0.811687
903,0.532493,0.121205,0.440210,0.654511,0.789852,0.950843,0.748950,0.153055,0.164718,0.031864
3932,0.815986,0.071426,0.126874,0.134335,0.755239,0.866421,0.059288,0.505556,0.161846,0.072154
6663,0.702287,0.256150,0.661443,0.466829,0.602520,0.797317,0.121437,0.658343,0.387395,0.079972
48516,0.616522,0.914545,0.229747,0.567239,0.695089,0.338909,0.031584,0.514340,0.929814,0.885602
910,0.644098,0.748121,0.320541,0.233967,0.864104,0.252352,0.308688,0.510662,0.322485,0.552338
26172,0.502698,0.588936,0.838006,0.037878,0.123943,0.806895,0.002808,0.117440,0.560702,0.922333
101,0.528916,0.423391,0.275329,0.889451,0.499128,0.452657,0.730695,0.958722,0.041681,0.094362
1317,0.871196,0.043539,0.991168,0.987173,0.785985,0.445064,0.553175,0.326824,0.225941,0.914999
25868,0.276729,0.435370,0.928745,0.694163,0.768702,0.187390,0.229115,0.567623,0.413799,0.483604
103624,0.606359,0.853850,0.797041,0.554450,0.856050,0.711888,0.184030,0.298399,0.711010,0.852484
7302,0.578219,0.791042,0.247208,0.613736,0.503775,0.207206,0.424219,0.093897,0.032126,0.616471
5016,0.883748,0.759460,0.687946,0.420899,0.191861,0.856374,0.522245,0.473433,0.723015,0.257037
3483,0.859651,0.630743,0.466881,0.657002,0.029832,0.901205,0.121750,0.668474,0.303126,0.469453
89203,0.371358,0.838994,0.956369,0.760160,0.089551,0.102119,0.164361,0.016421,0.758832,0.985202
113780,0.787505,0.164887,0.864854,0.123376,0.039479,0.836492,0.591366,0.640204,0.430498,0.095359
5244,0.126569,0.331518,0.715430,0.040855,0.651944,0.698096,0.681437,0.672802,0.770392,0.616619
62644,0.907722,0.359658,0.336778,0.934280,0.671396,0.775611,0.009798,0.836820,0.511669,0.063570
835,0.461549,0.873338,0.540047,0.694189,0.804426,0.340324,0.605366,0.192627,0.293030,0.649267
4960,0.848156,0.412588,0.265025,0.258836,0.963420,0.222247,0.788286,0.453751,0.905583,0.795601
7396,0.819801,0.316276,0.845946,0.202838,0.463913,0.591211,0.528951,0.624672,0.773723,0.070867
88106,0.981176,0.848636,0.089234,0.168258,0.461806,0.723260,0.357543,0.752695,0.349465,0.603150
4361,0.404261,0.274933,0.301780,0.168824,0.514332,0.883703,0.526739,0.532051,0.910650,0.356054
5080,0.126350,0.292766,0.535514,0.933599,0.692322,0.402778,0.336057,0.532224,0.014591,0.616656
25752,0.577588,0.750421,0.314904,0.971368,0.798407,0.990058,0.509862,0.624097,0.099338,0.798398
5768,0.748211,0.640578,0.558269,0.886935,0.761686,0.907767,0.084141,0.106783,0.273104,0.451064
8487,0.104447,0.707662,0.368465,0.775357,0.091878,0.679600,0.151838,0.020315,0.548564,0.784668
55100,0.178232,0.601838,0.617615,0.454971,0.488876,0.010047,0.975524,0.530085,0.173528,0.423296
51884,0.562564,0.767426,0.570511,0.451969,0.382203,0.304173,0.318726,0.076525,0.705683,0.468097
83976,0.293726,0.600548,0.585628,0.396384,0.961434,0.208370,0.591347,0.739095,0.408250,0.826749
86898,0.440789,0.355277,0.649843,0.710114,0.146693,0.142672,0.358343,0.866343,0.939307,0.635866
26854,0.403612,0.943830,0.711063,0.881242,0.526168,0.210837,0.564005,0.506344,0.254878,0.173899
102469,0.800873,0.913513,0.148250,0.661846,0.199216,0.031440,0.542436,0.005851,0.939786,0.166292
108873,0.895787,0.086342,0.546766,0.079177,0.536967,0.268034,0.692397,0.359336,0.614833,0.923701
39435,0.559871,0.887910,0.876120,0.169080,0.573400,0.619940,0.522901,0.833277,0.565159,0.626124
3683,0.210231,0.770814,0.805076,0.155097,0.968580,0.009735,0.047430,0.709343,0.473559,0.545260
352,0.820783,0.847569,0.029289,0.560489,0.457240,0.487875,0.855179,0.530291,0.971044,0.847642
61357,0.563198,0.125852,0.252384,0.298582,0.475266,0.083880,0.149922,0.998176,0.709431,0.551684
112290,0.697166,0.323835,0.634503,0.155426,0.200801,0.269542,0.768815,0.922657,0.017588,0.982330
61348,0.697276,0.017158,0.247861,0.609839,0.091222,0.507989,0.585516,0.405402,0.236347,0.036893
3917,0.632255,0.721730,0.318060,0.591262,0.551887,0.932064,0.648050,0.946409,0.666437,0.102040
39444,0.954270,0.042820,0.060592,0.644886,0.856690,0.610727,0.076171,0.581239,0.970191,0.095434
25828,0.010050,0.657215,0.159520,0.664429,0.349084,0.984602,0.404210,0.484396,0.950033,0.880873
60943,0.631997,0.503578,0.866882,0.362356,0.960999,0.649837,0.491034,0.635669,0.183833,0.894856
26084,0.232686,0.065604,0.106589,0.650422,0.664279,0.135152,0.426104,0.911623,0.060246,0.483221
3077,0.138058,0.746264,0.578147,0.782341,0.996719,0.663093,0.895460,0.946924,0.320212,0.337058
4055,0.029513,0.159520,0.871052,0.265251,0.163461,0.864368,0.044589,0.158488,0.353703,0.723601
6436,0.259766,0.642693,0.353279,0.176998,0.827546,0.344881,0.201960,0.437729,0.495666,0.748373
26133,0.230399,0.821593,0.887373,0.115346,0.245841,0.839535,0.243422,0.720827,0.733051,0.588984
3294,0.834387,0.538279,0.345359,0.694916,0.757870,0.145453,0.581851,0.493443,0.691942,0.432893
97938,0.453084,0.764815,0.554788,0.144920,0.312706,0.717058,0.329991,0.303431,0.316043,0.465271
36,0.143610,0.156533,0.014341,0.815043,0.362190,0.337087,0.279144,0.162123,0.653251,0.654246
26686,0.294615,0.417471,0.472338,0.478454,0.472990,0.555696,0.750668,0.198819,0.836030,0.853155
574,0.539443,0.428215,0.146096,0.672558,0.895769,0.182758,0.297867,0.643561,0.528394,0.982809
97866,0.737334,0.813588,0.523287,0.215921,0.436501,0.768869,0.186756,0.951398,0.755436,0.183458
3013,0.959005,0.645549,0.359338,0.790780,0.159226,0.363521,0.165946,0.339346,0.852154,0.515958
5459,0.157495,0.941567,0.788379,0.711951,0.764823,0.380239,0.518033,0.745335,0.735961,0.850715
135532,0.447991,0.862947,0.576557,0.563458,0.886040,0.301053,0.531559,0.877286,0.274871,0.846204
3734,0.366197,0.820640,0.563855,0.148614,0.977985,0.780908,0.051187,0.607049,0.030644,0.765345
92954,0.854415,0.517306,0.610823,0.512895,0.042203,0.764143,0.378379,0.589338,0.088701,0.936741
53125,0.869721,0.135566,0.787137,0.239500,0.385277,0.985676,0.499864,0.773346,0.824079,0.666292
86817,0.888829,0.904990,0.725468,0.293065,0.324361,0.372275,0.757995,0.934035,0.737619,0.653970
102278,0.288707,0.462955,0.555303,0.885777,0.097078,0.000711,0.594890,0.600484,0.300448,0.198609
1674,0.703830,0.482212,0.631871,0.730862,0.781642,0.815351,0.493331,0.178280,0.845011,0.176975
3326,0.695971,0.124469,0.500329,0.084921,0.723392,0.092939,0.821319,0.910405,0.322297,0.560600
626,0.004831,0.233252,0.841449,0.728713,0.967149,0.894137,0.775304,0.948116,0.592638,0.665142
3468,0.918718,0.675675,0.943035,0.449136,0.273947,0.414475,0.857408,0.970891,0.116947,0.817370
95165,0.940446,0.044668,0.184817,0.290960,0.958674,0.161864,0.871091,0.944786,0.630196,0.608869
118700,0.344247,0.034628,0.156523,0.116993,0.809949,0.839230,0.623088,0.837935,0.905476,0.701298
104243,0.578358,0.202391,0.430139,0.831113,0.640212,0.279937,0.862585,0.901666,0.420162,0.795617
27784,0.518060,0.416485,0.346397,0.174209,0.194257,0.524238,0.030546,0.267201,0.752336,0.107659
2900,0.103532,0.300606,0.677618,0.990425,0.471676,0.614462,0.526336,0.356707,0.200195,0.229633
33688,0.502622,0.926961,0.488772,0.483180,0.117081,0.745577,0.297605,0.206155,0.298614,0.543136
1397,0.885854,0.982858,0.603055,0.969128,0.561548,0.115149,0.358430,0.486130,0.584159,0.145408
183,0.752153,0.522888,0.790277,0.882148,0.976953,0.844916,0.157403,0.056497,0.613368,0.901137
2350,0.673721,0.833524,0.783729,0.392474,0.871705,0.238606,0.395072,0.590815,0.493518,0.658679
1602,0.966694,0.501897,0.031517,0.834461,0.468192,0.565233,0.246046,0.246918,0.217840,0.980014
1688,0.726242,0.142027,0.372287,0.589680,0.157572,0.788833,0.821882,0.346041,0.862832,0.122242
2979,0.962807,0.689940,0.356152,0.128926,0.707813,0.317806,0.275527,0.138098,0.774854,0.199598
3165,0.252551,0.388501,0.959933,0.222769,0.042326,0.418380,0.094899,0.216385,0.889479,0.542780
64114,0.000258,0.117834,0.194369,0.607285,0.190325,0.138563,0.181276,0.022758,0.436366,0.502854
1200,0.152990,0.833777,0.165957,0.955876,0.084597,0.642482,0.560808,0.223785,0.124239,0.913144
26003,0.398850,0.909729,0.539319,0.691475,0.369728,0.719121,0.381441,0.219141,0.239184,0.095404
474,0.838666,0.916482,0.942812,0.968206,0.727457,0.598857,0.367464,0.126333,0.114317,0.033515
3573,0.836384,0.797704,0.623148,0.523382,0.098444,0.897906,0.096846,0.373221,0.031166,0.260979
1154,0.712182,0.672361,0.523517,0.956203,0.641174,0.087794,0.956396,0.388344,0.290199,0.961608
112852,0.788844,0.575673,0.721344,0.376611,0.153553,0.243598,0.465413,0.885316,0.814727,0.648460
8819,0.157638,0.076085,0.702714,0.934336,0.259081,0.419814,0.274165,0.644618,0.802495,0.490172
115569,0.658707,0.236986,0.480987,0.914791,0.759938,0.846303,0.653640,0.638679,0.416491,0.678875
71429,0.317648,0.334386,0.739574,0.536657,0.362896,0.511425,0.066965,0.335458,0.952836,0.324220
86332,0.672265,0.523581,0.629434,0.098057,0.966574,0.103202,0.567137,0.327086,0.908174,0.465436
1795,0.724186,0.387423,0.879707,0.697038,0.035770,0.600519,0.400870,0.840241,0.324636,0.001010
6718,0.458014,0.974103,0.646694,0.915640,0.301784,0.996564,0.548602,0.968662,0.441251,0.141436
997,0.062146,0.563927,0.639889,0.812078,0.954391,0.111000,0.988487,0.087927,0.576865,0.713779
60291,0.249582,0.485831,0.653851,0.870673,0.636996,0.115449,0.104723,0.904648,0.886702,0.434794
6902,0.229391,0.232112,0.584784,0.537444,0.048002,0.130933,0.956901,0.815256,0.315248,0.360005
36152,0.611652,0.985396,0.214658,0.487547,0.941391,0.674179,0.846061,0.978039,0.789586,0.667060
25856,0.647289,0.074129,0.190629,0.333487,0.011376,0.063506,0.667022,0.813842,0.881879,0.291610
4214,0.259518,0.264351,0.549114,0.994561,0.132314,0.068542,0.579696,0.750820,0.024537,0.257417
112303,0.615133,0.416093,0.415168,0.300944,0.001128,0.822383,0.697814,0.306240,0.411740,0.978393
114766,0.776182,0.991550,0.125518,0.325128,0.675684,0.307884,0.497030,0.400092,0.280368,0.233357
7316,0.308133,0.983053,0.896111,0.643989,0.318481,0.505066,0.626640,0.699826,0.421919,0.271560
34198,0.526515,0.662688,0.144977,0.679777,0.996874,0.488315,0.774726,0.069171,0.227255,0.066433
8861,0.700705,0.735670,0.483164,0.078343,0.407144,0.629359,0.259011,0.275015,0.012502,0.111289
74275,0.696898,0.491034,0.615865,0.206594,0.233920,0.898343,0.365329,0.957807,0.789657,0.129135
86781,0.729387,0.705423,0.863985,0.015191,0.435281,0.761366,0.914466,0.756602,0.648218,0.398905
5288,0.606576,0.864044,0.040983,0.579887,0.832624,0.830047,0.186016,0.299386,0.401924,0.515867
760,0.118389,0.148225,0.441921,0.969816,0.351410,0.563994,0.780210,0.937253,0.227423,0.497638
45942,0.601575,0.601479,0.463699,0.622768,0.642299,0.095061,0.175761,0.799524,0.728677,0.082474
5025,0.731243,0.504604,0.533651,0.121039,0.851175,0.236055,0.234697,0.161389,0.081118,0.806449
7117,0.879914,0.288214,0.584180,0.702514,0.184120,0.184688,0.309931,0.952130,0.316226,0.302235
132496,0.612364,0.068379,0.028802,0.068028,0.815617,0.693946,0.119518,0.641843,0.698995,0.852212
5342,0.663320,0.239387,0.064997,0.615433,0.273725,0.904993,0.327264,0.715085,0.030175,0.306606
93422,0.550315,0.977068,0.246079,0.555598,0.909744,0.140613,0.605753,0.462561,0.949868,0.113639
81932,0.390209,0.513383,0.715587,0.580544,0.849018,0.849249,0.007569,0.906535,0.518788,0.367279
2272,0.295715,0.440371,0.891975,0.110186,0.287153,0.981563,0.414289,0.627905,0.886110,0.749788
1848,0.828583,0.082425,0.349709,0.169117,0.467091,0.167097,0.273266,0.133201,0.941306,0.067658
55094,0.540779,0.947677,0.607177,0.170139,0.673102,0.004403,0.588168,0.975979,0.790924,0.371442
5686,0.817692,0.780733,0.154290,0.259725,0.253678,0.361517,0.093313,0.103953,0.206275,0.078275
1680,0.179851,0.933272,0.837785,0.305099,0.671724,0.973583,0.856063,0.991085,0.010654,0.639208
5917,0.318865,0.626814,0.870755,0.092686,0.757206,0.435649,0.733408,0.188654,0.232315,0.798930
3989,0.232675,0.687926,0.111051,0.553408,0.313247,0.682894,0.302181,0.883982,0.756525,0.989150
84116,0.322227,0.648147,0.872142,0.559338,0.818865,0.577408,0.069402,0.453497,0.593670,0.903367
55232,0.864186,0.490518,0.343879,0.520061,0.434623,0.601771,0.759226,0.787849,0.461981,0.835206
5970,0.191052,0.885161,0.465335,0.029784,0.924774,0.179680,0.876784,0.953398,0.270188,0.727579
1401,0.182886,0.338885,0.044871,0.333129,0.017540,0.673892,0.500490,0.343751,0.870767,0.579520
2149,0.642981,0.543972,0.943068,0.883605,0.280423,0.504498,0.640507,0.837754,0.384571,0.901851
91323,0.883428,0.882380,0.579711,0.494893,0.118489,0.265606,0.896141,0.006402,0.766543,0.001074
185,0.978705,0.583830,0.981217,0.795285,0.132153,0.838699,0.764127,0.356704,0.496098,0.312186
2416,0.037763,0.796069,0.523404,0.700350,0.165137,0.630062,0.055952,0.376083,0.885824,0.188845
72378,0.815525,0.229039,0.015098,0.631682,0.134276,0.765986,0.011430,0.502135,0.747682,0.752272
83318,0.984420,0.451766,0.452437,0.621722,0.435058,0.975907,0.968272,0.746046,0.358101,0.474750
48660,0.450778,0.218012,0.204531,0.124452,0.098517,0.272589,0.112425,0.000906,0.582402,0.560399
6014,0.854149,0.034843,0.433771,0.348219,0.960970,0.226453,0.605771,0.849148,0.626143,0.096739
63808,0.207698,0.141119,0.473315,0.169262,0.385406,0.558040,0.072551,0.031075,0.426459,0.203364
107083,0.059659,0.634088,0.675993,0.689408,0.032483,0.321890,0.066435,0.537552,0.284636,0.442896
5677,0.261046,0.846616,0.426665,0.832767,0.096743,0.327432,0.717021,0.640905,0.484849,0.071818
107412,0.319644,0.624560,0.147982,0.528338,0.141270,0.977714,0.160755,0.632188,0.893581,0.414825
4976,0.228822,0.843232,0.583730,0.805985,0.364403,0.096791,0.788297,0.837890,0.589736,0.572778
419,0.987700,0.103542,0.037983,0.632056,0.283780,0.649093,0.768138,0.212515,0.785999,0.693555
58972,0.473327,0.303108,0.244485,0.428985,0.710339,0.466240,0.547185,0.876980,0.403409,0.475925
83293,0.468594,0.412953,0.414328,0.950823,0.061814,0.414312,0.703214,0.671856,0.080090,0.222495
3428,0.368630,0.909562,0.218355,0.574360,0.148195,0.461923,0.674383,0.993032,0.865306,0.246171
64285,0.979063,0.988306,0.345763,0.582198,0.313556,0.354229,0.737893,0.690424,0.260937,0.539897
112897,0.787118,0.664168,0.492961,0.895083,0.887566,0.574338,0.587389,0.480323,0.138251,0.602883
245,0.210748,0.862307,0.397154,0.872149,0.182487,0.132615,0.705669,0.478896,0.681276,0.345492
8785,0.764771,0.483731,0.376260,0.544023,0.060815,0.616602,0.649403,0.309757,0.395439,0.328820
7082,0.603346,0.115456,0.929238,0.910191,0.821295,0.922467,0.358422,0.984449,0.159233,0.975439
4557,0.394906,0.706224,0.771567,0.856440,0.130278,0.181462,0.840809,0.606142,0.929705,0.431224
2400,0.044370,0.497023,0.676516,0.718601,0.810026,0.636335,0.475028,0.192665,0.856484,0.847979
5965,0.646227,0.640812,0.762137,0.401770,0.606611,0.976896,0.746637,0.232175,0.500339,0.391462
2571,0.326527,0.301330,0.661659,0.162377,0.860539,0.152660,0.904108,0.568258,0.704040,0.513337
728,0.061898,0.766445,0.090843,0.394201,0.734904,0.869797,0.642428,0.632466,0.594966,0.995281
120783,0.718861,0.568050,0.437126,0.430182,0.116475,0.907683,0.720901,0.210365,0.614906,0.808768
59421,0.631549,0.450721,0.008174,0.708921,0.279455,0.633768,0.601205,0.883259,0.017970,0.981105
68099,0.877989,0.828566,0.826272,0.688156,0.533543,0.071406,0.142902,0.725383,0.686089,0.392613
203,0.818554,0.129069,0.573957,0.187749,0.674686,0.044679,0.589188,0.675630,0.187175,0.083168
8873,0.853937,0.167791,0.162808,0.868867,0.141704,0.137498,0.819229,0.429563,0.821354,0.569433
91873,0.104518,0.325842,0.559450,0.073726,0.164563,0.401059,0.879264,0.003236,0.412693,0.386221
3250,0.441766,0.172815,0.625341,0.106607,0.526534,0.831878,0.156950,0.269178,0.035849,0.237533
105755,0.500648,0.155375,0.588752,0.522200,0.563200,0.817832,0.925754,0.143342,0.533162,0.833923
4501,0.837651,0.244255,0.495306,0.678535,0.764629,0.976678,0.988253,0.476628,0.560287,0.686316
25850,0.303634,0.327095,0.241474,0.065952,0.088334,0.563472,0.785544,0.657763,0.312003,0.107233
2000,0.304539,0.173188,0.224842,0.288020,0.034692,0.357570,0.653628,0.433952,0.685344,0.263108
48319,0.315738,0.133438,0.079151,0.508819,0.952605,0.731558,0.780562,0.690283,0.243464,0.723094
1532,0.547206,0.340171,0.096091,0.164123,0.869687,0.867019,0.369114,0.581401,0.586791,0.930352
4509,0.715020,0.073322,0.339659,0.941083,0.351957,0.506486,0.694158,0.685010,0.553629,0.011231
2075,0.865045,0.518671,0.278477,0.148332,0.543956,0.187590,0.799175,0.188307,0.605597,0.806342
103048,0.208374,0.328427,0.475082,0.132318,0.345295,0.588614,0.316872,0.151103,0.928028,0.710521
3825,0.234976,0.733448,0.319066,0.238725,0.445418,0.200589,0.216252,0.254321,0.056194,0.756520
71668,0.733527,0.445093,0.253884,0.740936,0.172976,0.861107,0.226825,0.843190,0.656525,0.021790
8836,0.474694,0.974471,0.657280,0.447497,0.672211,0.228844,0.579496,0.175810,0.004894,0.091803
2174,0.613304,0.497432,0.937530,0.091633,0.581111,0.319229,0.634307,0.774996,0.154890,0.792257
5210,0.885624,0.363947,0.264972,0.400566,0.170019,0.557342,0.052489,0.756140,0.544472,0.055847
3284,0.463707,0.112432,0.690833,0.069872,0.727991,0.186220,0.544662,0.876646,0.650743,0.309874
2098,0.319619,0.899484,0.756651,0.350469,0.345812,0.424349,0.812677,0.270847,0.870560,0.473630
3529,0.708653,0.991951,0.053229,0.920378,0.793414,0.564568,0.159382,0.348632,0.500427,0.730833
3067,0.208833,0.316104,0.694175,0.398725,0.933299,0.776839,0.897549,0.718914,0.653796,0.560701
6276,0.979819,0.964883,0.835369,0.565647,0.242750,0.583830,0.097730,0.103220,0.281755,0.030677
3713,0.935948,0.344061,0.888680,0.828055,0.762059,0.777758,0.509970,0.070863,0.547881,0.379824
8228,0.524415,0.405409,0.951487,0.596448,0.506847,0.391875,0.097007,0.973407,0.297668,0.556839
8275,0.975862,0.421983,0.497934,0.856821,0.168023,0.934972,0.651486,0.209335,0.647470,0.838038
5752,0.516969,0.608347,0.557907,0.289091,0.746383,0.136862,0.971215,0.594521,0.570394,0.325197
7307,0.076861,0.214225,0.715951,0.286603,0.707280,0.521506,0.310402,0.238682,0.051428,0.770123
97994,0.285847,0.554516,0.461977,0.782237,0.339491,0.308233,0.461103,0.788534,0.057941,0.773094
3158,0.949995,0.277951,0.062705,0.441598,0.529862,0.799796,0.876200,0.186884,0.607609,0.083973
109687,0.485962,0.838578,0.643977,0.439623,0.595905,0.319533,0.242321,0.491371,0.986826,0.398757
6154,0.820071,0.296495,0.400369,0.025289,0.082656,0.036657,0.248652,0.219513,0.817479,0.637165
7206,0.870774,0.792916,0.436779,0.568113,0.246669,0.266982,0.732029,0.925777,0.988882,0.196464
2297,0.971250,0.014404,0.122466,0.188746,0.317095,0.073995,0.108768,0.436577,0.905125,0.966882
7620,0.892580,0.798239,0.503430,0.834916,0.426438,0.381650,0.422677,0.940880,0.287416,0.315708
104944,0.460726,0.505538,0.717879,0.054984,0.373405,0.226446,0.713427,0.955560,0.646738,0.415046
2683,0.375273,0.168412,0.796141,0.474246,0.085685,0.722498,0.973934,0.297351,0.147774,0.348677
463,0.291800,0.654890,0.019888,0.359116,0.388145,0.521170,0.792839,0.024640,0.141021,0.476034
1755,0.131360,0.327259,0.514585,0.508938,0.511251,0.861469,0.174974,0.655750,0.403963,0.880697
1746,0.036557,0.669740,0.246817,0.092805,0.364406,0.847970,0.925398,0.285265,0.528781,0.133656
2804,0.781125,0.331888,0.350275,0.343436,0.013950,0.982591,0.243429,0.058220,0.909747,0.141310
4799,0.575899,0.958729,0.557091,0.393620,0.668797,0.747178,0.279554,0.347064,0.838518,0.360489
68554,0.186733,0.062736,0.211697,0.270762,0.969044,0.051579,0.779232,0.070046,0.885385,0.190520
414,0.857132,0.081993,0.176827,0.174417,0.308748,0.125959,0.399994,0.491841,0.112313,0.049564
1465,0.832563,0.200628,0.868115,0.281691,0.363746,0.661757,0.340412,0.907288,0.873807,0.739792
48596,0.991543,0.537109,0.830461,0.590377,0.348129,0.757493,0.705563,0.362262,0.318241,0.027951
133419,0.209917,0.440867,0.460727,0.325611,0.423623,0.848527,0.308532,0.186042,0.007763,0.900616
1310,0.712474,0.701195,0.446420,0.387228,0.605612,0.621082,0.643169,0.782602,0.191121,0.541986
6676,0.165397,0.942981,0.698601,0.170054,0.927156,0.711719,0.803240,0.243145,0.216970,0.668504
33164,0.613284,0.871801,0.703783,0.777285,0.753985,0.243886,0.334393,0.516258,0.998824,0.208167
5033,0.240890,0.315960,0.707633,0.748374,0.198713,0.903282,0.890574,0.497799,0.107943,0.916855
3463,0.481034,0.889214,0.368211,0.929665,0.686636,0.999448,0.958197,0.232553,0.631591,0.971498
93363,0.286027,0.565226,0.035624,0.064033,0.731378,0.710038,0.805801,0.409689,0.966839,0.815833
276,0.971023,0.160336,0.207718,0.667949,0.750093,0.204163,0.939862,0.326521,0.699977,0.212343
33296,0.885196,0.343813,0.491115,0.804608,0.646567,0.062461,0.378052,0.283628,0.173042,0.305789
435,0.631488,0.019322,0.948646,0.358436,0.571289,0.793196,0.277460,0.153851,0.094570,0.907935
2751,0.859713,0.767122,0.547568,0.893976,0.341158,0.616197,0.625341,0.919770,0.794174,0.690669
6240,0.912296,0.280002,0.222638,0.123017,0.708080,0.206969,0.831517,0.700605,0.146915,0.007450
1206,0.494943,0.485448,0.760160,0.200034,0.113779,0.701018,0.862273,0.224005,0.977339,0.197596
74698,0.274656,0.038161,0.325167,0.491971,0.814788,0.198134,0.904362,0.904324,0.177852,0.994757
55274,0.164690,0.723153,0.570373,0.517207,0.090276,0.102987,0.529462,0.973687,0.478830,0.119875
4391,0.953824,0.299278,0.759275,0.229104,0.531136,0.185981,0.496701,0.799234,0.761958,0.059691
7484,0.446144,0.085985,0.094454,0.177718,0.255784,0.199626,0.888683,0.084305,0.521370,0.697288
1873,0.345757,0.081506,0.484708,0.910161,0.229934,0.186925,0.540692,0.419802,0.503029,0.036746
1669,0.211582,0.688954,0.132635,0.862933,0.964344,0.680589,0.121059,0.201603,0.573379,0.868148
48,0.075584,0.508046,0.163478,0.499135,0.844136,0.451349,0.401516,0.556116,0.804905,0.106724
52245,0.071261,0.093863,0.596934,0.222513,0.259347,0.958063,0.359422,0.456799,0.879259,0.915069
361,0.000127,0.966757,0.482346,0.113580,0.142999,0.863404,0.491512,0.565558,0.393336,0.595571
95567,0.553992,0.018535,0.483738,0.122946,0.595755,0.656880,0.600515,0.047228,0.624044,0.476776
25927,0.503219,0.693312,0.930390,0.643321,0.339212,0.588907,0.672101,0.088209,0.552653,0.084223
6400,0.128428,0.654751,0.012800,0.654837,0.588864,0.204677,0.972792,0.156985,0.873538,0.417949
1517,0.785989,0.711788,0.801582,0.469323,0.687464,0.071980,0.428212,0.921533,0.681082,0.813962
449,0.905244,0.121444,0.868188,0.810737,0.836977,0.330783,0.984323,0.428526,0.487757,0.830635
4774,0.527885,0.312698,0.981179,0.965709,0.754653,0.041402,0.762312,0.963748,0.308085,0.867472
59392,0.696917,0.157789,0.762845,0.484274,0.927744,0.159879,0.122001,0.886569,0.583089,0.847059
32515,0.876669,0.572970,0.506960,0.803346,0.860239,0.844702,0.806508,0.723862,0.289368,0.130590
5914,0.492084,0.230695,0.415383,0.138865,0.001905,0.650503,0.399381,0.884068,0.904501,0.530592
2073,0.775063,0.822550,0.295686,0.399098,0.437739,0.741956,0.813717,0.679953,0.406928,0.877346
8385,0.140659,0.830570,0.959077,0.437955,0.981257,0.583604,0.529799,0.549499,0.874432,0.689635
114662,0.430472,0.528591,0.467911,0.084286,0.278566,0.672391,0.620015,0.143611,0.527268,0.828036
141668,0.936008,0.506786,0.461682,0.211801,0.552106,0.793630,0.037490,0.751582,0.357203,0.701614
2454,0.933482,0.848943,0.778966,0.907693,0.056322,0.290357,0.283581,0.460122,0.191493,0.513471
54276,0.068243,0.264159,0.185284,0.920814,0.391325,0.813653,0.665183,0.370568,0.863475,0.445706
7789,0.235540,0.195734,0.553016,0.895547,0.747673,0.398502,0.060204,0.595857,0.883717,0.659967
39768,0.753350,0.522224,0.361460,0.233272,0.396444,0.118734,0.365340,0.770401,0.714327,0.833633
27706,0.490969,0.936443,0.294919,0.624728,0.347056,0.434453,0.517879,0.379433,0.493070,0.069359
1762,0.042293,0.414735,0.572681,0.576332,0.234688,0.015895,0.359202,0.981165,0.667081,0.884761
132333,0.580683,0.184400,0.785008,0.160992,0.097858,0.589516,0.570361,0.683281,0.033249,0.403630
3984,0.997980,0.774616,0.467928,0.376809,0.006662,0.124464,0.679159,0.320876,1.000314,0.925287
2420,0.231497,0.275249,0.934125,0.790388,0.430646,0.446462,0.881825,0.933314,0.151898,0.111800
5866,0.422975,0.664204,0.058080,0.051268,0.109485,0.138611,0.890429,0.739892,0.304259,0.996218
